,Product Name,Brand Name,Price,Rating,Reviews,Review Votes
223920,"LG G4 H815 Factory Unlocked Cellphone, International Version No Warranty, 32GB, Brown Leather",LG,351.09,5,"I love this phone and I think it is by far the best release from LG todate. I was somewhat concern with the recent reviews where the early production phones suffer from sudden death. Mine was manufactured in Jan 2016 and finger and toes crossed that it is not affected. So far this phone is flawless in its operation, it updated out of the box to Marshmallow and there are no performance bugs to report or visual defects in manufacture. The phone also came with earbuds...only downside of the packaging is the default LG Charger is not Qucik Charge 2.0 certified even though the phone supports this. The charger does rapidly charge the phone from 10 % to full in just over an hour though so no loss there. If there is a complaint it is that the battery it ships with is 2900mAH and not 3000 mAh. Battery life though is decent but I would have preferred the higher capacity battery given the cost to purchase genuine LG OEM 3000mAh battery.",
301714,"Quad-band Unlocked GSM Flip Seniors Cell Phone, SOS Button, Large Keyboard, Black Color",,65.0,3,"Dad likes it-he's not into technology per say. However, the time does come in DD/MM/YY and it can't be changed-or at least we haven't been able to figure this out. Also can't seems to listen to v/m. I couldn't find instructions online so that was a HUGE bummer!Be careful with the SOS feature-though a great addition, a couple times my Dad has mistakenly pressed it and just gives you a bit of scare.",6.0
357934,"Samsung Galaxy S5 SM-G900H 16GB Factory Unlocked Americas Region (Black), INTERNATIONAL VERSION NO WARRANTY",Samsung,369.99,4,Product was of good quality when I opened the box. A friend is the one actually using it so I can't comment on how well it works,0.0
259537,Nokia - 106.3 Negro/black Unlocked Dualband GSM 850/1900,Nokia,269.1,3,its okey,0.0
408093,Verizon Motorola RAZR V3m GPS 3G Camera Cell Phone - Silver,Motorola,13.33,5,The supplier exceeded my expectations as the quality was even better than advertised and the phone go here quickly.,1.0
87799,"BlackBerry BOLD 9700 Smart Unlocked Phone, Quad Band, 3 MP Camera, Bluetooth, GPS, and 1 GB Internal Storage - No Warranty",BlackBerry,135.6,1,I bought a new phone and got a used one!. The power key doesn't work and the unlock key either!. The battery is damaged and when I bought a new one I found out that the charger has problems also! The phone was lock so I had to pay 200 BsF in Vzla to unlock the phone. The OS can not be upgraded so the phone will not have a better performance! I have been an amazon customer from a long time and never though that amazon could rely in such a BAD providers!. I feel I have been victim of a robbery and AMAZON should do something about this. THEY TOOK my money and I didn't get what I asked for. I could not return the item since my sister left the box (And AT&T box not a Blackberry box) in USA and brought home only the phone ! WORST BUY EVER!!!! AMAZON SHOULD DO SOMETHING WITH THIS PROVIDER and I should be able to fix this situation!,9.0
64110,"Apple iPhone 6, Space Gray, 128 GB (Verizon)",Apple,649.95,5,Crushed It,0.0
377694,"Samsung i5500 Corby Galaxy 5 Android Smartphone with Wi-Fi, Bluetooth, GPS, Touch Screen - No Warranty - Black",Samsung,79.94,4,"Long time Linux user, first time Android user's perspective: I picked up one of these and bought my wife a Google Nexus S in January of 2011. The screen is roughly half the size on this one & there is a very noticeable difference while trying to run games or failing to run 480p+ video content, but it works just fine for me. Bought it as a Sansa Clip+ replacement, and I'm extremely happy with it. No comments on voice quality, 3G/EDGE or GSM connection quality - I have yet to test the device with a SIM card, and am using it solely as a personal media player. (I.e. I got tired of waiting for a market enabled iPod Touch competitor)What it can do:* Angry Birds - Some lagginess when a media player is cranking MP3s out in the background, but no major issues. Occasionally hangs up & has to be killed in lengthy sessions.* Voice search - Requires installing the speech-to-text synthesizer, but impressive accuracy & works fine on this limited hardware.* Froyo - The Latin America firmware seems to work. Not accessible through Samsung's provided Keis software, but available from third parties.* Speaker - Respectable music playback & spoken word playback for its price range* Camera - Take decent stills for its price range.* Unplug/Plug-in pause/resume - Addictive feature, but likely common to many Android devices.* Decent battery life - I've been charging it every two days or so, with regular use of the Wi-Fi in the evening and 3-4 hours of daily use as a media player with the screen turned off. Otherwise always kept in standby. (Again, this is SIM-free, no GSM radio usage.)* Wi-Fi - WPA2 Wi-Fi support. Tethering seems to be an option in the Froyo firmware. Didn't check the stock.* MicroSDHC - No issues & good solid seating for my 16gb MicroSDHC card. Located behind the snap-on/snap-off battery cover, but the battery does not have to be removed to get to it. A 1 or 2GB card was included with the phone.* Video - Converting to a lower bitrate seems to be necessary for most of my videos, but no complaints. Small enough screen that there's nothing to be gained from sticking with higher resolutions.What it does poorly:* Wi-Fi disconnections - With both with stock firmware and the official Froyo build, my experience has shown the device to be prone to dropping the Wi-Fi connection when in use by certain apps, or more commonly when leaving.* Volume levels - I frequently find myself wishing there was some sort of equalizer or system-level volume boosting functions I could use to compensate for low volume levels in certain audio tracks. Fine for normal music, but often inadequate with soft-spoken announcers in audio books and podcasts with heavy traffic noise. I will definitely have to buy amplified headphones prior to taking flying with this device.* VPN connections - The Froyo VPN tool looks nice enough, but is extremely finnicky.* FM Radio - Depends on a wired set of headphones for the FM antenna. A common problem, but slightly annoying.* Apps-to-SD - This Froyo feature seems to be somewhat overrated. Frequent problems with apps that say they support the move, but then disappear from the application menu afterwards. Still, even after giving up, with some 30 apps installed, I have 30.8Mb of the 170Mb of internal flash available. Apparently this just isn't that big a deal.What it won't do:* Multitouch - Unfortunate, but made up for in large part by the numerous buttons & the D-pad.* Flash (bulb) - It doesn't have one, not that many do in this price range.* Flash (Adobe) - The processor seems to be incompatible with the current builds of Adobe Flash. Haven't personally tested it, but it's not all that likely to work. There may be other workarounds.Notes for battery hoardin' folks:* Uses MicroUSB chargers - Tested with BlackBerry charger & a solar charger without problems.* 3.7v, 4.44wh, 1200mAh li-ion battery. M/N: AB474350BUA few quick 5500-tested App recommendations: MortPlayer Audiobooks/Music, BeyondPod, Pulse, Aldiko, Comixology, Droid Comic Viewer, Angry Birds, and File Expert (That last gives integrated FTP & HTTP file management - I basically never use a USB connection for data transfers.)Market glitches from use overseas, in Chile (not yet in the paid-app country white-list):* I don't know whether this is because of the firmware or my physical location, but it was impossible to obtain numerous free apps and ANY paid apps out of the box or after updating to Froyo. Using the new web-based app market, I can see paid apps, but none will allow me to install and many apps that ARE available through the normal market refuse to install due to ""carrier restrictions"" on this unlocked, SIM-free phone.* Free apps I was unable to install included: Amazon's Kindle & MP3 stores, Google Books, the voice-to-text synthesizer, and Google Listen. Free apps loaded on the phone that I was unable to update included Gmail, YouTube, and Google Search.* The issues above can be wholly resolved using Market Enabler, but that requires rooting the phone. I would be very interested to hear if a VPN to the US or simply being present in the US or another country with paid-app access has these same issues.[Aug 2011] A couple quick updates, six months in:* Wifi disconnections - This proved to be largely an issue of signal strength. This device has a perfectly usable wireless range, but it's still not quite as good as some other devices in my appartment. A second router and setting the wifi sleep mode to ""never"" or ""never when plugged in"" was enough to resolve this issue.[...]* GSM use - Took the device home to the US on vacation and picked up a prepaid TMo SIM. Worked just fine, but only EDGE (at least using the i5500L Froyo ROM). That was enough to eliminate the need for the Market Enabler. Allows purchase of paid apps even after my return to Chile.* Battery life update - Massive change in battery life when I was stateside. With heavy use of the browser & Google Maps and occasional use as a phone, I found myself needing to change batteries at mid day every day while on vacation. Fine for tooling about town, although it still drained much quicker than w/o a SIM, but constant Maps use while playing the tourist in NYC absolutely killed the battery life.",79.0
375657,"Samsung Galaxy Star Pro DUOS S7262 Unlocked Cellphone, White",,249.99,1,Not any luck with this phone.Unless I'm where wifi is all you can do is call and hopefully receive calls.Do not purchase this phone.I gave it a 1 because I had to.,0.0
287918,OtterBox Rugged Original Case w/ 3-Layer Proection for Apple iPhone 5/5S/SE (Defender Series) - AP Pink,OtterBox,29.95,5,Protects so well. Will never use any other cover. It's OtterBox forever for me!,0.0
346320,Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone w/ 13 MP Camera - Red (No Warranty),Samsung,288.89,4,"We got two of these and they are working pretty good. I can't use the phone as a hotspot, because it isn't T Mobile and the applications don't work properly.",1.0
198010,HTC Pure ST6356 Unlocked GSM Smartphone - Black,HTC,288.0,1,"Touch screen no longer works. Did soft reset and hard reset,pressed reset button in stylus department...placed warm palm on screen. Nothing works! The worst cellphone I have ever owned. Now I have two cell phones that work half assed or not at all. Must wait a long period before eligible for an upgraded phone from AT&T. Sucks to be me. Do not recommend buying the HTC Pure because it is a terrible phone. If you wear glasses like I do, this phone is too small visually. Horrible product and one star is too many to give credit for such a horrible device. Do not waste your money on this phone. It is for certain a recalled device.",0.0
165677,Casio G'zOne Ravine C751 Rugged Cell Phone Verizon,Casio,73.97,5,great phone,0.0
241677,"Microsoft Nokia Lumia 950 XL RM-1116 (Factory Unlocked) Dual SIM 5.7"" 32GB 4G GSM International Version No Warranty (White)",Nokia,381.0,5,Are amazing!!!,0.0
339288,Samsung Galaxy S3 Mini GT-i8190 factory Unlocked International Verison No Warranty - BLUE,Samsung,188.99,5,Excelent,0.0
117901,BLU Energy X 2 - With 4000 mAh Super Battery - Global GSM Unlocked Smartphone - Gold,BLU,109.99,2,"Wouldn't hold my Pro Pay of Pay Square. Our original Blue Energy X 2 worked great. Bought newer model for wife as 2015""s were sold out. not accept The newer phones will mot accept earbuds with built in am/fm antenna. Too bad original buds worked well and were quite comfortable ans have never had problem",0.0
