,Product Name,Brand Name,Price,Rating,Reviews,Review Votes
90978,BlackBerry Curve 3G 9360 Black Qwerty,,110.0,4,I bought the phone while on holiday in the US. I am totally satisfied with it's performance. It has connected to my local network here in Barbados and I have not had any problems.,0.0
215292,"LG G2 D800 GSM 4G LTE Unlocked Smartphone with 13MP Camera, 32GB, Black",LG,189.99,5,"This is a great option for working with a monthly T-mobile service plan. This review is more about that, rather than the phone, as we've only recently bought the phone. We wanted to get the $30/month pre-pay T-mobile service plan, but they didn't have any good phones available. The customer rep suggested I look for an unlocked phone, and then buy a sim card from them. First, I love that they suggested that. The LG G2 on their other plans was about $350, and here it was about $220. I was able to buy the sim card from them for $2.Getting the phone and text messaging to work was easy. there are instructions in their sim box that we had no issue with.However, when you buy an unlocked phone you do have to do a bit more work to get data. We didn't realize this. To test yours, turn your wifi on and make sure you can still access the Internet. If not, you won't be able to do so when you are out and about. Some searching on the internet and we found that you need to set your own APN (access point name). Once you do this, reboot the phone and voila you have data connection. To find the settings and instructions, do a web search on ""lg g2 tmobile set apn"" and there are several discussion threads that give a step-by-step instruction. the key for us was the APN value and the MMSC value. this might be a bit overwhelming for folks but follow the how-to carefully and you'll be good to go.",0.0
168355,"CNPGD [U.S. Office Extended Warranty] Smartwatch + Unlocked Watch Cell Phone All in 1 Bluetooth Watch for iPhone Android Samsung Galaxy Note,Nexus,htc,Sony White",CNPGD,49.99,3,Not easy to us.To many steps for the set up,0.0
296022,"POSH Mobile Kick Lite S410 4.0"" Android phone GSM Unlocked Ultra Slim HD Display with 4GB Bluetooth 4G HSDPA+ WIFI + Cellular smartphone 4.4 Kit Kat Dual SIM Dual-Core Black",Posh Mobile,48.99,5,Works for me,0.0
167614,"CNPGD [U.S. Office Extended Warranty] Smartwatch + Unlocked Watch Cell Phone All in 1 Bluetooth Watch for iPhone Android Samsung Galaxy Note,Nexus,htc,Sony Silver",CNPGD,49.99,2,"I used it for about 2 weeks, it was working fine and I was even surprised to see all the things that I could do with it...honestly I would take this over an apple iwatch. I forgot to remove one morning and took shower with it, I don't if that's the problem but now it won't charge so now I don't have a watch",0.0
390849,Sony Xperia Miro ST23A Unlocked Android Phone with 5 MP Camera and 3.5-Inch Screen--U.S. Warranty (Black/Pink),Sony,139.99,5,Good!!,0.0
347078,"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Love the phone and the company It was sold by,0.0
170500,CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone Gold,CNPGD,49.99,2,can't set phone to buss and let you know there is a call and then speak on phone you have to talk on watch other parts work fine,0.0
190240,HTC EVO Design SL892 Android Phone (BOOST MOBILE) Evo Design 4G by HTC (Boost)‎,HTC,99.99,4,"It worked well. It is a great phone. It is easy to use.. I have enjoyed this phone.. I bought this used, after a couple of a week the phone stopped charging, but was able to get it replaced through my service provider.",0.0
219274,LG G3 D855 16GB (FACTORY UNLOCKED) - No 4G in USA - International Version No Warranty (Gold),,349.99,5,I love excellent,0.0
96420,"Blackberry Curve 9370 Unlocked Phone Unlocked GSM with OS 7, 5MP Camera, GPS and Wi-Fi - Black",,164.99,5,Awesome,0.0
100984,"Blackberry Torch 9800 Unlocked Phone with 5 MP Camera, Full QWERTY Keyboard and 4 GB Internal Storage - Unlocked Phone - No Warranty - Black",BlackBerry,82.62,5,Biem,0.0
351552,Samsung Galaxy S5 Mini G800F 16GB Unlocked Cellphone - International Version (Black),Samsung,239.0,5,"Good phone, decent price. I would recommend it.",0.0
86648,"Blackberry 9650 Bold Unlocked GSM Smartphone with 3 MP Camera, Bluetooth, 3G, Wi-Fi, and MicroSd Slot (Black)",BlackBerry,73.99,1,i asked for unlocked one .they sent me a verizon devic that can make calls using any other phone cmpany but it is locked for internet and blackberry message.,1.0
201392,Huawei Mate 2 - Factory Unlocked (Black),Huawei,229.99,5,Recomendado!,0.0
5558,Apple iPhone 3GS 16GB (White) - AT&T,Apple,53.0,1,"Payed for the iphone on October 9th, October 30th was the latest to arrive from arizona to california and as of today (11-6) I'm still waiting.Of course I tracked it and long story short the product was delivered on 10-22 in Nigeria Africa ... What???!!!That's all I can say about the iPhone 3 I pay for a month ago, I'm hoping by the time it gets here it will be the iPhone 5 insteadBtw, Benjamin from amazon customer service has been great help, he's the positive part of this nightmare.Hopely my son gets compensated for all the frustration every day waiting for the postal service guy to show up bringing his phone.",
253082,"Motorola Moto X - 16GB, Unlocked Phone - US Warranty - Black",Motorola,89.99,1,The one I got had the AT@T logo and black spot (white case) on the back and scratches on the side where the SIM card goes. Looked like it has been used. The seller advertised this phone as new so... it goes back to the seller,4.0
268720,Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,Nokia,75.99,3,"The phone would be better if the apps for it weren't horrible. Hardly has the apps that google play has. You can't download apps from other stores and the apps that are available, such as Facebook or map my run, do not work right.",0.0
16964,"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,excelent cell phone . I am very glad,0.0
286586,"OtterBox Protective Defender Case for Apple iPhone 5, iPhone 5s, and iPhone SE - White/Pink (Retail Packaging)",OtterBox,27.49,4,Nice,0.0
276707,Nokia Lumia 928 Verizon GSM 4G LTE Windows 8 Smartphone White,Nokia,99.95,3,"Great Camera. Screen is somewhat fragile. First smartphone I've ever broken the screen on, and within the first month. :(",0.0
306317,Samsung Galaxy A5 A500H 16GB Unlocked GSM Android Cell Smartphone - Factory Unlocked - Retail Packaging - White.,Samsung,,1,"The worst thing that has made Samsung, the phone will damage only 3 months of use and nobody gives you guarantee, it is a scam",0.0
154116,BLU Studio Selfie - Smartphone - GSM Unlocked - Gold,BLU,94.99,3,This phone have a great problem the battery not keeping charge,0.0
244356,Moto G Plus (4th Gen.) Unlocked - Black - 64GB - U.S. Warranty,Motorola,299.0,5,"This cellphone is very great, I really recoment it. if you want an amazing smartphone in a lower price, you have to buy this one. I have no complains about this. If I could give more stars, I would give them.",2.0
360526,Samsung Galaxy S6 Active G890A 32GB Unlocked GSM 4G LTE Octa-Core Smartphone w/ 16MP Camera - White,Samsung,367.6,5,"Great! It's like new! I have no problems with the phone except some minor scratches on the camera, but all is well. Update: Make sure if there's stickers on your camera lens. That's why mine had scratches. So overall, the phone is in perfect condition and I had zero issues!",0.0
39745,Apple iPhone 5s 16GB (Gold) - T-Mobile,Apple,279.99,4,"My phone came in very quick, everything is fine and works okay so far",0.0
221201,"LG G3 D855 Factory Unlocked Cellphone, International Version, 16GB, Black",LG,195.99,5,Love it,0.0
277521,"Nokia N97 Unlocked Phone with Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (White)",Sony,269.1,1,"UPDATE: (Changed review from 1-star to 3-stars) After shipping the phone to the Nokia Service Center for repairs (sent on a Friday received back by the following Wednesday), the phone is working fine. There are still a few, small glitchy software issues - but otherwise functioning properly. I am not sure if it was this individual phone or if all N97s have software issues to start. However, now I am afraid to update the phone software, for fear that it will have more problems. One note: it was difficult to get in touch with support and speak to someone ""live."" I sent the phone in on blind trust without speaking to anyone - but all's well that ends well..._____________________________________________________________________________ORIGINAL REVIEW: I have had this phone since July 3, 2009. Since purchase I have had to deal with one issue after another, all related to the software and application interface. The hardware (physical) phone itself was great.Negatives:Too numerous to list all of them here, but essentially the software and applications are not intuitive and have MAJOR issues. I am fairly tech savvy and I cannot even imagine how someone who is less knowledgeable in this area would be able to deal with this phone. Very high maintenance.--It took me, and several tech geek friends, A LOT of time to figure out how to set up 2 email accounts.--The wireless access would not ""remember"" my wireless WEP key and typing that long# in repeatedly is not fun! It started 'saving' it on its own one day. (see reboot story below - now it doesn't save any more)--Facebook app and ""Favorites"" app won't load onto the home screen (just says ""Loading"" but never does). I tried to reinstall the Facebook app, but had to go to a 3rd party site to find it. Nokia's Ovi store no longer has a FB app available. Once an app is gone from your phone - good luck trying to reinstall it. Impossible. If you can even find the app anywhere.--Apps randomly work, then don't work. Very mysterious.Yesterday I had to do a hard reset back to the factory settings (which means I had to back up and then delete all of my data, photos, text messages, music, and loose all of my settings, including difficult-to-set-up email connection settings, etc), to try and get the non-working/disappeared apps to work. There wasn't much else I could do the software was so messed up. It was the last resort to get the phone to function properly. However, resetting it essentially ""killed"" the phone interface entirely. It is so bad that I just sent my phone to Nokia's repair site in Alabama (their ""customer care"" phone and email are essentially non-existant: phone tree loop and a ""generic"" email response is what they consider ""care."") Now, I am waiting to see if/when they fix the phone. Here is how the phone was ""working"" after the hard reset (that was supposed to bring it back to the original factory settings):--The key pad won't function (on screen) so I can't even try another hard reset.--The phone doesn't work (can't access it).--The camera won't function.--Most of the apps are missing. Including facebook and 'favorites'.--Most of the apps that are still on the phone won't function.--The phone shuts off when connected to the computer to update software.--The phone randomly shuts on and off when you try to access an app.--The 'memory full' message keeps appearing when there is nothing on the phone and there are no apps open.Among other issues...My main concerns about having to mail my new, $700 phone to a far away repair place are:(1) now I am stuck with NO PHONE for ""7-10+ days"" and I am trying to run a small business (ironically enough it is for usability testing of products such as this - and boy does Nokia need to test their N97 interface - have they actually read the Nokia Users Discussion board?), and;(2) the ""Repair form"" instructions for returning the phone state that they will ""call me with an estimate of the cost(shouldn't it be free?!)"" or that they will ""return the phone if it is not repairable."" That's just great. Can you tell that I am really annoyed? The phone cost $700!!!Positives:Nice hardware. The keyboard is easy to use and read. I liked the matte feel of the keys. The screen is large and crisp in terms of readbility, and I love the fact that you can use your finger or a stylus (or finger nail - which you can't do on the iPhone) to activate the touch screen. I love the weight and solid feel of the phone. The silver buttons and edging is also a nice touch. The camera, when it worked, took nice photos that rivaled my digital cameras' pics.The white phone is pretty cool looking - too bad it doesn't work!",6.0
313863,Samsung Galaxy Grand Prime DUOS G531H/DS - White (International Version),Samsung,169.99,1,"I sent this phone back. I purchased it based on the description of the phone, and Samsung described this phone as NFC capable but this phone is NOT NFC capable.",1.0
156633,BLU Studio XL Android Smartphone - GSM Unlocked - White,BLU,99.99,4,"the phone is nice and big ( the same size as the iPhone 6+) but the screen is a little bigger. The android 5.0 lollipop is very user friendly but the only problem that I have with it at this time is that it only comes in 4G not 4G LTE, which is surprising because this phone was released in August of 2015. I thought that every one would be doing 4G LTE by now",87.0
